mid,chinese_text,like_count,comments_count,reposts_count,created_date,user_id,attitude
4.44E+15, 与众不同的旅行方式 ✈️@Voluntour国际义工旅行 @Gapper国际义工旅行 @青旅打工换宿 说到旅行，可能很多朋友会选择自由行，可能一个人，可能拉着朋友一起，但这个要求对方时间和你完全一致，可能就不是那么容易了。但一个人出去玩又怕遇到危险不安全什么的，义工旅行✈️就是你最好的方式，以打工换宿的形式，又能交到很多志同道合的朋友，从青涩的陌生人到相互倚赖的伙伴，快乐的时光虽如白驹过隙，面对离别总是不舍，但这份经历总归是值得票价的，我们所认识过的彼此，是不虚此行的。,0,0,0,11月29日,6458191524,0
4.44E+15,去一天迪士尼要休息一个礼拜！连着去两天迪士尼生病半个月！人生好艰难！羊肉面好吃！汤全喝光！！鲜！！迪士尼里面的面条真是我的心头好！！！为什么那么多！！！因为11月有点悲催！希望接下来的生日月对我好点！！！ 上海·上海迪士尼乐园 ,0,0,0,11月29日,5904686276,1
4.44E+15,上海迪士尼乐园迪士尼圣诞 橙囡第一次感受冰雪圣诞🎄 上海·上海迪士尼乐园 ,1,4,1,11月29日,2177377032,1
4.44E+15,早享卡真棒👏🏻七点半入园所有热门的全部玩完错开高峰吃个早午餐接下来佛系玩耍 上海·上海迪士尼乐园 ,0,3,0,11月29日,1822215252,1
4.44E+15,上海迪士尼disneyland 然后呢  一起走吧 ,18,1,0,11月29日,2258478531,1
4.44E+15,四刷迪士尼早享卡 起太早 👀眼睛睁不开系列 上海·上海迪士尼乐园 ,0,0,0,11月29日,1822215252,1
4.44E+15,小镇今年的圣诞树很用心啊~~ 上海迪士尼 ,21,6,2,11月28日,1698871832,1
4.44E+15,【上海迪士尼旅行攻略】写了三天，几乎把自己前期查到的，和经历的都记录下来啦～❤️️ 如何在没有尊享卡，还只领到一张FP的情况下，几乎玩遍大项目做好计划➕早到➕跑得快  绝对干货 via.YIberDme ,6,0,3,11月29日,1317374141,1
4.44E+15,想吃！！！,182,56,130,11月28日,5811341303,1
4.44E+15,朋友 世界不止眼前的苟且 还有诗和远方上海不关门不严打不穿工作服不办ic卡，没有入职费，不收管理费，提供住宿上海夜场中介机构，骗子坑人的太多了，做夜场得选对人，上海北京成都南昌四川南京武汉重庆温州杭州台州深圳广州浙江江苏澳门三亚海南海口夜场夜总会北京夜场上海夜场上海苏州夜场 杭州夜场广州夜场深圳夜场重庆夜场成都夜场夜场夜总会上海美食澳门夜总会夜场ktv上海迪士尼 ,22,10,2,11月29日,6869391195,1
4.44E+15,准备开始新的征程 ,3,0,0,11月28日,1971092970,0
4.44E+15,为了不让小K哥哥在凳子上玩，于是……爸爸：你看你小时候从凳子上摔下来，这儿（指着太阳穴部位）都磕的少了一块儿。小K，若有所思说：你逗我玩呢！爸爸一时语噎，无言以对…… ,0,0,0,11月28日,3479340215,1
4.44E+15,我的童话梦和他呀！ 上海 ,1,1,0,11月28日,3044284882,1
4.44E+15,达菲暖暖家居系列❤️实名打call❤抱枕和毛毯触感太太太好了啊❗软糯爽滑（）冬天幸福感up up❗迪士尼大大@上海迪士尼度假区 继续努力开发阔爱的周边来抢💰吧 ,0,0,0,11月28日,1812737632,0
4.44E+15,上海迪士尼乐园里上新的冰雪奇缘主题美食，舒芙蕾[冰雪奇缘艾莎]松饼[冰雪奇缘安娜]蛋糕[冰雪奇缘雪宝]爆米花，好看又好吃;) 上海·上海迪士尼乐园 ,71,13,170,11月28日,1798649605,0
4.44E+15,集齐四只召唤神龙上海迪士尼带着微博去旅行陪女朋友去迪士尼的男孩 苏州 ,0,1,0,11月28日,5112060351,1
4.44E+15,不是圣诞节但是却超有氛围昨天有雨，但是还是人工下雪了，开始时间晚8点左右，10分钟左右一场有两场，落到地上是泡沫没有积雪，到处都是冰雪奇缘的仿真冰雕观感十分好，首页各位有需要去的抓紧啦！上海迪士尼迪士尼 -沸废泉-的微博视频 ,13,4,0,11月28日,2238657905,1
4.44E+15,上海迪士尼♟终于来打卡啦！虽然我想要的包包和杯子都没有！但是我吃到了无比好吃的玉米🌽等下去买草莓熊披风！冲！ ,21,21,0,11月28日,5678889725,1
4.44E+15,来过，便不曾离开…… 嘉兴·乌镇 ,1,0,0,11月28日,5486415073,0
4.44E+15,上海迪士尼下雪啦啦啦～越来越冷咯。 上海·上海迪士尼度假区 ,0,0,0,11月28日,2134530564,0
4.44E+15,想要带给你安全感，也要给你未泯的童心。摄影：@不二哥_June 上海迪士尼约拍 ,49,10,18,11月28日,2494539884,0
4.44E+15,上海迪士尼度假区最全攻略来了 ，香港到上海只要8小时，分必玩篇，美食篇，门票篇，去之前记得先看下攻略，更省时省力，希望能帮到你们！ ,1,7,6,11月28日,5030334303,0
4.44E+15,上海迪士尼D粉盛会 邀请了百老汇 音乐剧美女与野兽 中“加斯顿 ”的扮演者@刘阳大猫 现场演唱插曲《我》（《Me》）上海迪士尼超话迪士尼上海迪士尼乐园年卡beauty and the beast上海迪士尼乐园上海迪士尼攻略 上海迪士尼女孩的微博视频 ,4,0,4,11月28日,2601899841,0
4.44E+15,【下雪的迪士尼真的太🉑️了叭‼️上迪正式迈入圣诞季🎄！！】元旦前每天都有人工降雪！20米高的圣诞树每天17:30准时亮灯！✨晚上还有圣诞烟火巡礼可以看！🙈今年也浪漫鲨我啊啊啊！💕上海玩乐潮资讯 上海迪士尼 via：上海小资美食 ,39,27,16,11月27日,2846632611,1
4.44E+15,每个女孩纸👧一辈子都应该去一次吧上海迪士尼 上海 ,5,1,1,11月28日,5255602609,1
4.44E+15,发一组旧照～ ,3,4,0,11月28日,1910206033,1
4.44E+15,易烊千玺 上海迪士尼形象大使 ,9,9,4,11月28日,6092155691,0
4.44E+15,EASY NEWS 今年圣诞，上海ifc商场与迪士尼再度携手以全国熱映的《冰雪奇缘2》电影为灵感，共同打造“乐享《冰雪奇缘2》圣诞之旅”大型推广活动，艾莎、安娜、克斯托夫、驯鹿斯特与雪宝均将首次以 《冰雪奇缘2》影片中的全新造型炫丽登场，势必掀起全程热潮。 ,8,0,0,11月28日,1764457643,0
4.44E+15,香港迪士尼 东京迪士尼都去过了还是觉得上海迪士尼的项目最好玩 可能最晚建的关系 ~洋洋洒洒写了一大堆适合迪士尼亲子游的攻略希望对你们有用鸭~香港迪士尼取消跨年派对 ,160,11,12,11月27日,1774638992,1
4.44E+15,总之文案什么的都很苍白，一定要亲自去感受一次那里的快乐💖   上海·上海迪士尼乐园 ,8,2,2,11月28日,2957823845,1
4.44E+15,上海三日游，迪士尼真的太美了，满足了我所有少女心上海迪士尼超话上海东方明珠塔 ,3,3,2,11月28日,5605507128,1
4.44E+15,旅游攻略 【上海迪士尼旅行攻略】来自于@聂荣庆毛儿 分享的上海迪士尼游玩攻略，马上圣诞节即将到来有想要去上海旅行 去迪士尼乐园感受梦幻童话的可以参考一下。 ,11,0,4,11月28日,3224109840,1
4.44E+15,配音演员赵路[超话]今天在上海迪士尼米奇大道上发现了冰雪奇缘主题活动冰雪盛典[冰雪奇缘艾莎][冰雪奇缘安娜][冰雪奇缘雪宝]一直是雪宝在讲话，听到路哥声音的我一个箭步从周边店里冲出来[doge][doge][doge]还会飘雪发发❄️ ❄️ ❄️ @赵路吧官博 还唱歌了！虽然只有一句[跪了][跪了][跪了] ,52,16,7,11月27日,1705461565,1
4.44E+15,继打卡了香港 东京 加州 上海之后的第五座迪士尼🏰人生愿望清单里打卡全世界迪士尼的列表上只剩下巴黎迪士尼啦[冰雪奇缘雪宝] 美国·奥兰多迪斯尼乐园（Walt Disney World Resort ） ,80,4,0,11月26日,1769932393,1
4.44E+15,香港迪士尼取消跨年派对欢迎香港同胞们到上海迪士尼游玩，感受一下内地的安稳和谐繁荣。上海迪士尼 南京 ,50,9,1,11月27日,2311671004,1
4.44E+15,香港迪士尼取消跨年派对 有机会，一定要陪跟爱的人一起来上海迪士尼，看一次烟花最好看的烟花秀，超美！  笑到拔胸毛的微博视频 ,6,0,2,11月28日,6128920002,1
4.44E+15,好想在冬天的时候 在去一次上海迪士尼 ,21,4,0,11月28日,5416806444,1
