comments_count,created_at,isLongText,like_count,mid,raw_text,reposts_count,source,user_id
0,17小时前,0,12,4446617996164851,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%89%8B%E6%9C%BA%E5%A3%81%E7%BA%B8%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#手机壁纸#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%BF%AA%E5%A3%AB%E5%B0%BC%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#迪士尼#</span></a> <br /><br />迪士尼公主✖️壁纸👑<br />“所有人都催我长大，只有你愿意把我宠成孩子” <br /><br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a> ",3,壁纸超话,7299466812
10,19小时前,0,19,4446588368235403,"在古代没有电，天黑的时间都非常难熬，古代的女人都干些什么呢？<span class=""url-icon""><img alt=[费解] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-bac8e40ab4.png"" style=""width:1em; height:1em;"" /></span><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a> <a data-url=""http://t.cn/AiefTnfy"" href=""https://m.weibo.cn/p/index?containerid=2304444446588135997452&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">悄悄围观的微博视频</span></a> ",4,微博会员限量版,2639278851
27,12-05,1,90,4446165577618841,"今天是我和他在一起的第453天
江西和内蒙古
目前一起去过 广州 深圳 西安 上海 南京 还有包头和南昌 都说旅行特别检验情侣 我接下来想说的就是一些我们旅行的小故事
我说我想去南京看秋天 下一周就订好了机票陪我去看梧桐看枫叶 他说有个惊喜要给我南京呆了几天之后要带我去上海 偷偷定了迪士尼的票要带我去看烟花 
在西安趁我睡觉的时候熬夜给我写小纸条塞在我的手机壳后面🦄
在上海的时候因为我午睡突然醒了喊他名字他跟我说很感动 在我睡觉的时候帮我整理好行李 把我的衣服丢进洗衣机里洗好📸
每一次旅行我做攻略带他去看他想看的吃他想吃的 只要他说了我就一定能找到 他是路盲但我只要走一次路我就记得 我不愿整理行李丢三落四他就每一次帮我整理好东西 等我过了安检口他才放心 他说我怕你有一天把你自己丢了👧
出门我如果不牵他的手他就马上会说某些人一点意识也没有 然后我就会马上挽着他的手
他就会说这才对嘛✔️
吃饭的时候剥虾是常备技能 把好吃的第一口给我吃也是他的第一反应🥘
在一起的时候会给我做饭 给我买花 陪我一起玩一起闹 睡醒的第一件事就是亲我一口睡前的最后一件事是说一句 晚安我爱你🍯
对别人有时候脾气不好 对我就很多的忍让 有他在的时候过的真的超级开心 👦
最后我想告诉他 我爱你我的男孩❤️",3,会囤狗粮的iPhone 7(亮黑),3822710584
4,6小时前,0,12,4446791291964933,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%A8%E8%BF%AA%E5%A3%AB%E5%B0%BC%E9%81%87%E5%88%B0%E5%94%90%E8%80%81%E9%B8%AD%E6%9C%AC%E9%B8%AD%23&extparam=%23%E5%9C%A8%E8%BF%AA%E5%A3%AB%E5%B0%BC%E9%81%87%E5%88%B0%E5%94%90%E8%80%81%E9%B8%AD%E6%9C%AC%E9%B8%AD%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#在迪士尼遇到唐老鸭本鸭#</span></a> 【太可爱！当迪士尼玩偶遇到了自己的“迷你版”】这位小朋友经常在迪士尼乐园，穿着玩偶的cos服和本尊一起玩耍。唐老鸭、史迪仔、米妮...本尊的反应好有爱！<span class=""url-icon""><img alt=[太开心] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_taikaixin-97bd3f82d6.png"" style=""width:1em; height:1em;"" /></span> <a data-url=""http://t.cn/AiN9NhXx"" href=""http://miaopai.com/show/c7AEhjhXsSDRGBLpupB-EX8AbcHrdIlWOZfvRw__.htm?showurl=http%3A%2F%2Fmiaopai.com%2Fshow%2Fc7AEhjhXsSDRGBLpupB-EX8AbcHrdIlWOZfvRw__.htm&url_open_direct=1&toolbar_hidden=1&url_type=39&object_type=video&pos=1&containerid=2304424384268307351894&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">YouTube精彩视频的秒拍视频</span></a> <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a> ",4,vivo X27,1988563285
55,6小时前,0,160,4446790050977077,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%A8%E8%BF%AA%E5%A3%AB%E5%B0%BC%E9%81%87%E5%88%B0%E5%94%90%E8%80%81%E9%B8%AD%E6%9C%AC%E9%B8%AD%23&extparam=%23%E5%9C%A8%E8%BF%AA%E5%A3%AB%E5%B0%BC%E9%81%87%E5%88%B0%E5%94%90%E8%80%81%E9%B8%AD%E6%9C%AC%E9%B8%AD%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#在迪士尼遇到唐老鸭本鸭#</span></a>  游上海迪士尼，大小唐老鸭一家四口的即视感，好有爱！ <a data-url=""http://t.cn/AieiZrIN"" href=""https://m.weibo.cn/p/index?containerid=2304444446789978226701&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">普吉岛王权新罗接送的微博视频</span></a> ",23,iPhone客户端,3798850551
1,6小时前,1,1,4446787387437962,"【沪生育保险和职工医保明年起合并实施！生育保险待遇不降低 | #新民早报# [2019.12.7]】
■ 自2020年1月1日起，上海将实现生育保险和职工医疗保险合并实施。两项保险合并实施后，生育妇女生育保险待遇不降低，合并后职工基本医疗保险单位缴费费率为10.5%（含原来生育保险单位缴费费率1%），个人缴费费率不变，仍为2%（生育保险个人仍不缴费）。
■ 新版《上海市廉租住房租金配租管理实施细则》优化简化办理流程，廉租对象办理手续最多只跑一次，该细则将于2020年1月1日起施行，有效期至2024年12月31日。
■ #上海迪士尼调整票价# 明年6月6日起，上海迪士尼乐园将实行四级票价，分别为399元、499元、599元、699元，分别对应常规日（涵盖冬季和秋季的大部分日期）、特别常规日（涵盖春季大部分日期和部分周末）、高峰日（涵盖夏季大部分日期、部分周末及部分节假日假期）和特别高峰日（部分超高客流的法定节假日及其相关调休或假日，以及一些国际性节日）。 新民晚报 http://t.cn/AieihI4Q",1,微博 weibo.com,1737737970
8,6小时前,0,15,4446786397659938,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%A8%E8%BF%AA%E5%A3%AB%E5%B0%BC%E9%81%87%E5%88%B0%E5%94%90%E8%80%81%E9%B8%AD%E6%9C%AC%E9%B8%AD%23&extparam=%23%E5%9C%A8%E8%BF%AA%E5%A3%AB%E5%B0%BC%E9%81%87%E5%88%B0%E5%94%90%E8%80%81%E9%B8%AD%E6%9C%AC%E9%B8%AD%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#在迪士尼遇到唐老鸭本鸭#</span></a> 昨晚<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a> ，说是调价，实际就是涨价，相当于一个负面，今天早上一个小朋友cos唐老鸭，就遇到唐老鸭本鸭，虽然这个不是上海的，但这应该是迪士尼的硬广吧？ <a data-url=""http://t.cn/R2WxQOQ"" href=""https://m.weibo.cn/p/index?containerid=23065700428008642010000000000&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">武汉</span></a> ",7,红米Note7 4800万相机,2661992301
1,6小时前,1,27,4446785541962089,"【#昨夜今晨# 看看大家都在议论些什么吧[思考]】
1.#新疆反恐纪录片# 
中国新疆，位于亚洲中部的十字路口，极端主义和恐怖主义构成巨大挑战，代价则是人们的生命。这一切如何滥觞？政府与人民又会付出怎样的代价？请看CGTN纪录片《中国新疆 反恐前沿》↓警告：部分案件和画面属于首次公布，可能引起不适，请慎重观看。（@CGTN ）http://t.cn/Aiec0pFg

2.#上海财经大学回应疑性骚扰事件# 
12月6日晚，一篇关于#上财教授钱逢胜#的网帖引发热议。当事女生称网帖内容均为自己所写，在这篇爆料文章里，女生详细描述了11月16日晚，自己“在车内被钱教授猥亵”的过程，并附上录音与聊天截图。@上海财经大学 发布公告称，已注意到网络平台上出现有关我校教师钱某的师德师风问题信息，“校方对此高度重视，立即成立调查组，展开调查工作。

3.#莫雷诺跪走半场谢球迷#
6日晚，#2019足协杯决赛#山东鲁能客场0-3不敌上海申花，后者总比分3-1夺得冠军。赛后，莫雷诺跪行半场至球迷看台前五体投地致谢球迷。在本场比赛之前，莫雷诺刚宣布和申花续约，本场比赛他作为队长，带领申花逆转翻盘夺冠。而在之前的采访中，莫雷诺也表达了非常希望在申花退役的愿望。明年，完成续约的莫雷诺将继续与申花一同征战。

4.#上海迪士尼调整票价#
上海迪士尼度假区6日公布，自2020年6月6日起，将采用全新的四级票价结构：“常规日”门票价格维持不变，仍为399元人民币，涵盖冬季和秋季的大部分日期；“特别常规日”将涵盖春季大部分日期和部分周末，门票价格为499元人民币；“高峰日”将涵盖夏季大部分日期、部分周末及部分节假日假期，门票价格为599元人民币；“特别高峰日”主要包括部分超高客流的法定节假日及其相关调休或假日，以及一些国际性节日，门票价格为699元人民币。

5.#沈阳居民楼大火系因住户插排故障#
据辽宁沈阳应急管理局，12月2日21时许，沈阳市浑南区SR国际新城102号楼A座5楼发生火灾。经调查，起火部位位于SR国际新城102号楼A座509号房间东侧屋内，起火原因系住户刘某某使用的插排电源线发生故障引燃周围可燃物引发火灾。刘某某因涉嫌失火罪已被刑拘。

6.#山东人山东事# 
 山东省出台养老服务实施意见
6日，山东省人民政府办公厅发布《推进养老服务发展的实施意见》，包括六大类27条，涉及养老服务提升、养老设施体系、养老制度体制等。在扩大有效服务供给方面，2022年年底前，街道综合养老服务机构、社区日间照料中心覆盖率分别达到100%、90%。《意见》要求，2020年6月底前，市、县级政府制定并发布基本养老公共服务清单，重点保障高龄、失能、贫困、伤残、计划生育特殊家庭等困难老年人的养老服务需求。2020年年底前，全面实施职工长期护理保险制度，鼓励商业保险机构发展与长期护理保险相衔接的商业护理保险。

7.#烟台爆料##荣成公安局被法院罚款10万#
近日，网上传出一份招远市人民法院的决定书。该罚款决定书显示，在一起民间借贷纠纷中，律师持招远市人民法院出具的调查令前往荣成市公安局调查取证，但是公安局拒不配合。招远市法院于2019年12月4日作出(2019)鲁0685司惩5号决定书，对荣成市公安局罚款10万元，并限于2019年12月20日前交纳。记者了解到，这份决定书属实。",18,Android,1870549587
16,6小时前,0,202,4446784308581380,"当迪士尼的各位本尊遇上COS自己的小盆友时，哈哈哈哈哈整个人都被治愈啦<span class=""url-icon""><img alt=[哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" style=""width:1em; height:1em;"" /></span><br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%A8%E8%BF%AA%E5%A3%AB%E5%B0%BC%E9%81%87%E5%88%B0%E5%94%90%E8%80%81%E9%B8%AD%E6%9C%AC%E9%B8%AD%23&extparam=%23%E5%9C%A8%E8%BF%AA%E5%A3%AB%E5%B0%BC%E9%81%87%E5%88%B0%E5%94%90%E8%80%81%E9%B8%AD%E6%9C%AC%E9%B8%AD%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#在迪士尼遇到唐老鸭本鸭#</span></a>    <a data-url=""http://t.cn/RrMZglC"" href=""https://m.weibo.cn/p/index?containerid=2304444254867753995377&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">不开心治愈所的秒拍视频</span></a>  <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a> ",52,,2191319813
1,6小时前,0,8,4446778500140918,"【<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%A8%E8%BF%AA%E5%A3%AB%E5%B0%BC%E9%81%87%E5%88%B0%E5%94%90%E8%80%81%E9%B8%AD%E6%9C%AC%E9%B8%AD%23&extparam=%23%E5%9C%A8%E8%BF%AA%E5%A3%AB%E5%B0%BC%E9%81%87%E5%88%B0%E5%94%90%E8%80%81%E9%B8%AD%E6%9C%AC%E9%B8%AD%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#在迪士尼遇到唐老鸭本鸭#</span></a>】迪士尼乐园里，COS唐老鸭的小朋友遇到了本尊 鸭鸭超嘚瑟的带着他满场炫耀，就像是自己的小鹅几一样~<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a><a data-url=""http://t.cn/EL7jZQL"" href=""https://m.weibo.cn/p/index?containerid=2304444308060580040543&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">围脖视频的秒拍视频</span></a> ",4,黑鲨游戏手机 2 Pro,2139684615
6,6小时前,0,143,4446777908120907,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a> 当服务犬在迪士尼遇到唐老鸭，网友：天使也需要被治愈鸭… <a data-url=""http://t.cn/AieJmalh"" href=""https://m.weibo.cn/p/index?containerid=2304444446777840173068&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">搞笑大当家的微博视频</span></a> ",13,iPhone XS Max,1002023885
4,7小时前,0,10,4446776674790096,"【南财早新闻丨中共中央政治局召开会议，分析研究2020年经济工作】银保监会最新条例：合资寿险公司中外资比例不得超51%；钜盛华方面近期再度减持万科A逾1%股份；北京房租跌至近两年最低水平；<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a> 三级票价结构变四级票价结构&gt;&gt;<a data-url=""http://t.cn/AieJRots"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockedf0f41b7d?url=https%3A%2F%2Fm.21jingji.com%2Farticle%2F20191207%2Fherald%2F801828c68fac60c527a1bb464c788026.html%3Ffrom%3Dweibo&sinainternalbrowser=topnav&share_menu=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC&u=https%3A%2F%2Fm.21jingji.com%2Farticle%2F20191207%2Fherald%2F801828c68fac60c527a1bb464c788026.html%3Ffrom%3Dweibo"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">南财早新闻丨中共中央政治局召开会议，分析研究2020年经济工作</span></a> ",4,搜狗高速浏览器,1651428902
10,7小时前,0,207,4446774552772343,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%A8%E8%BF%AA%E5%A3%AB%E5%B0%BC%E9%81%87%E5%88%B0%E5%94%90%E8%80%81%E9%B8%AD%E6%9C%AC%E9%B8%AD%23&extparam=%23%E5%9C%A8%E8%BF%AA%E5%A3%AB%E5%B0%BC%E9%81%87%E5%88%B0%E5%94%90%E8%80%81%E9%B8%AD%E6%9C%AC%E9%B8%AD%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#在迪士尼遇到唐老鸭本鸭#</span></a> 网友带着mini小鸭去迪士尼找唐老鸭玩，没想到唐老鸭竟然做出如此出人意料的举动<span class=""url-icon""><img alt=[羞嗒嗒] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiudada-f44e8f5688.png"" style=""width:1em; height:1em;"" /></span> <a data-url=""http://t.cn/AinvZ5TB"" href=""https://m.weibo.cn/p/index?containerid=2304444418206216206346&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">YouTube精选的微博视频</span></a> <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a> ",23,iPhone客户端,2719969734
5,7小时前,1,14,4446764960333299,"#上海迪士尼调整票价# 这是意料中的事。不对食物进行安检，那么迪士尼内部园区卖食物的收入就下降了一大块。能做的就是涨票价。

就如同有些旅行社推出的低价游一样，后面往往导游会带着你买玉石。堤内损失提外补，方法就那么几种。

只不过对迪士尼来说，一旦票价上涨。入园人数势必会大大降低。

#如何看待上海迪士尼涨价#",3,微博 weibo.com,1901692317
0,7小时前,0,0,4446763295086011,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a>还好双十一375囤了一张，明年开春去玩<span class=""url-icon""><img alt=[可怜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-3e00ccdc26.png"" style=""width:1em; height:1em;"" /></span> ",1,vivo S5照亮你的美,1795678772
4,8小时前,0,16,4446761538437444,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a><br /><span class=""url-icon""><img alt=[疑问] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40a816d206.png"" style=""width:1em; height:1em;"" /></span>欢乐谷它不香吗<br />便宜又好玩 ",0,vivo X23全息幻彩,3716462903
